621375	ICBC	借记卡	DC	19
621376	ICBC	借记卡	DC	16
621377	ICBC	借记卡	DC	16
621378	ICBC	借记卡	DC	16
621379	ICBC	借记卡	DC	19
621384	QLCZYH		DC	19
621388	HRXJB	华融卡	DC	19
621390	SPDB	轻松理财消贷易卡	DC	16
621392	NYCB	玉都卡	DC	18
621402	ICBC	牡丹灵通卡	DC	18
621404	ICBC	牡丹灵通卡	DC	18
621405	ICBC	牡丹灵通卡	DC	18
621406	ICBC	牡丹灵通卡	DC	18
621407	ICBC	牡丹灵通卡	DC	18
621408	ICBC	牡丹灵通卡	DC	18
621409	ICBC	牡丹灵通卡	DC	18
621410	ICBC	牡丹灵通卡	DC	18
621412	LZCCB	龙城IC卡	DC	18
621413	ZJKCCB	好运IC借记卡	DC	19
621414	ICBC	借记卡	DC	19
621415	FDB	富滇IC卡（复合卡）	DC	19
621416	SRBANK	三清山IC卡	DC	16
621417	NXBANK	如意IC卡	DC	19
621418	NBBANK	汇通借记卡	DC	19
621419	QDCCB	金桥卡	DC	19
621420	BJBANK	京卡	DC	16
621423	ICBC	借记卡	DC	16
621428	ICBC	借记卡	DC	16
621433	ICBC	借记卡	DC	16
621434	ICBC	借记卡	DC	16
621439	BOD	万顺通借记卡	DC	19
621446	CSCB	芙蓉金融IC卡	DC	19
621448	CABANK	借记IC卡	DC	19
621449	LNRCC	金信卡	DC	19
621452	TCCB		DC	18
621453	BOHAIB	金融IC卡	DC	16
621456	GLBANK	漓江卡	DC	17
621457	SCRCU	蜀信卡	DC	19
621458	BOHN	金融IC借记卡	DC	19
621459	SCRCU	蜀信社保卡	DC	19
621460	ZYCBANK	社保卡	DC	19
621461	BOSZ	新苏卡	DC	19
621462	GDB	理财通卡	DC	19
621463	GCB	金融IC借记卡	DC	19
621464	ICBC	借记卡	DC	16
621465	CRCBANK	江渝IC借记卡	DC	16
621466	CCB	理财白金卡	DC	16
621467	CCB	社保IC卡	DC	19
621468	BJBANK	京卡	DC	16
621469	GHB	借记卡	DC	19
621476	ICBC		DC	19
